    0.138455269336700448E+01    0.953351788222789764E+00    0.482176577603816986E+04    0.821126207330602920E-04    0.106489658355712891E-02   -0.425031008945707435E+05   -0.762461894642300742E+01    1
    0.133861017227172852E+01    0.955413907766342163E+00    0.487285925942659378E+04    0.167872420413203973E-04    0.879842042922973633E-02   -0.253876958402986202E+05   -0.762510722767309002E+01    1
    0.176038174629211430E+01    0.937768988311290741E+00    0.444044808697700500E+04    0.811618005961846069E-04    0.138735771179199219E-02   -0.252715183327739942E+05   -0.762559550892310245E+01    1
    0.171724617481231689E+01    0.968858338892459869E+00    0.425024530917406082E+04    0.384392622592518720E-03    0.356185436248779297E-02   -0.251657906688662297E+05   -0.762608379017301452E+01    1
    0.165378868579864502E+01    0.852188132703304291E+00    0.470903025412559509E+04    0.192648058299636158E-03    0.686943531036376953E-03   -0.226332804709106458E+05   -0.762657207142296922E+01    1
    0.168544619083404545E+01    0.989468947052955627E+00    0.462044122982025146E+04    0.422996875391856632E-03    0.631105899810791016E-02   -0.222360363788496106E+05   -0.762706035267305182E+01    1
    0.130624105930328360E+01    0.945560805499553680E+00    0.425880356526374817E+04   -0.105070528553336321E-03    0.247675776481628418E-01   -0.198939198099180321E+05   -0.762754863392306248E+01    1
    0.118656003475189209E+01    0.936762101948261261E+00    0.478738758534193039E+04    0.184531056994379877E-03    0.306701660156250000E-02   -0.174187546372721954E+05   -0.762803691517297189E+01    1
    0.134640667438507089E+01    0.981317788362503052E+00    0.490959766995906830E+04    0.566840766174320156E-03    0.641979575157165527E-01   -0.166209920809723735E+05   -0.762852519642303761E+01    1
    0.171309347152709956E+01    0.792502239346504211E+00    0.463376255142688751E+04    0.290332104019609303E-03    0.693976879119873047E-03   -0.165638956489781158E+05   -0.762901347767311488E+01    1
    0.140650146007537846E+01    0.972961038351058960E+00    0.424408751410245895E+04    0.181100898894294703E-03    0.126858949661254883E-01   -0.161569255992825074E+05   -0.762950175892311666E+01    1
    0.110551805496215816E+01    0.406587772071361542E+00    0.474091826087236404E+04   -0.124785128293092572E-03    0.328898429870605469E-02   -0.157256974362799501E+05   -0.762999004017312821E+01    1
    0.137735435962677011E+01    0.922130592167377472E+00    0.464731727188825607E+04   -0.127339118087028811E-03    0.687350630760192871E-01   -0.154446947459507192E+05   -0.763047832142306248E+01    1
    0.144952924251556414E+01    0.934340536594390869E+00    0.463532987093925476E+04   -0.956741500549427746E-04    0.679110288619995117E-01   -0.154322824107607321E+05   -0.763096660267300297E+01    1
    0.115333611965179439E+01    0.636840090155601501E+00    0.410799124091863632E+04    0.363493374701744930E-04    0.115406513214111328E-02   -0.149279767393844249E+05   -0.763145488392297544E+01    1
    0.866971683502197332E+00    0.336466893553733826E+00    0.401340329968929291E+04    0.907567784489598980E-04    0.342082977294921875E-02   -0.146449907006802277E+05   -0.763194316517294968E+01    1
    0.135929808616638192E+01    0.882626704871654510E+00    0.449596511954069138E+04   -0.213705079982951158E-03    0.384774804115295410E-01   -0.140836363493229601E+05   -0.763243144642295146E+01    1
    0.146136865615844735E+01    0.953003242611885071E+00    0.498604667490720749E+04    0.586340944212796248E-03    0.426617264747619629E-01   -0.137909106493738127E+05   -0.763291972767294791E+01    1
    0.153371806144714373E+01    0.971039786934852600E+00    0.436547816902399063E+04   -0.917970895398215365E-04    0.937934517860412598E-01   -0.131563260562136020E+05   -0.763340800892296389E+01    1
    0.150757324695587158E+01    0.859162643551826477E+00    0.393402056354284286E+04    0.772021840145499516E-03    0.295792818069458008E-01   -0.131489772153453996E+05   -0.763389629017296745E+01    1
    0.137366578578948983E+01    0.811871685087680817E+00    0.448766649359464645E+04    0.183264742495429573E-03    0.120195150375366211E-01   -0.126994627582348530E+05   -0.763438457142298255E+01    1
    0.154780330657958975E+01    0.935690231621265411E+00    0.463164586526155472E+04    0.573026836264892104E-03    0.550087690353393555E-01   -0.126575826686982018E+05   -0.763487285267297366E+01    1
    0.124668664932250972E+01    0.947690360248088837E+00    0.408470292377471924E+04   -0.577488861940111825E-05    0.185574293136596680E-01   -0.123925023367000013E+05   -0.763536113392296478E+01    1
    0.126957390308380136E+01    0.992675900459289551E+00    0.476521529030799866E+04   -0.332955187406532526E-03    0.309953689575195312E-01   -0.120038080179288063E+05   -0.763584941517303584E+01    1
    0.841767716407775923E+00    0.312626749277114868E+00    0.490672892081737518E+04   -0.182276893673460931E-03    0.737571716308593750E-02   -0.119321641796131644E+05   -0.763633769642309268E+01    1
    0.127025053501129159E+01    0.966130524873733521E+00    0.418657958632707596E+04   -0.840805440389131301E-04    0.157495796680450439E+00   -0.117917866893378159E+05   -0.763682597767309890E+01    1
    0.154228260517120352E+01    0.580973543226718903E+00    0.448780003470182419E+04    0.701581185405681859E-03    0.382649898529052734E-02   -0.115851886308710364E+05   -0.763731425892307580E+01    1
    0.139322273731231694E+01    0.742771513760089874E+00    0.425965638023614883E+04    0.152414934257969810E-03    0.100430846214294434E-01   -0.115173934852302955E+05   -0.763780254017309979E+01    1
    0.129944055080413823E+01    0.942202970385551453E+00    0.446327139490842819E+04    0.460438231341196551E-03    0.190381705760955811E+00   -0.113700551800860048E+05   -0.763829082142307492E+01    1
    0.142254385948181161E+01    0.939618006348609924E+00    0.482464316958189011E+04    0.547829958829575310E-03    0.747333168983459473E-01   -0.113202033608526999E+05   -0.763877910267307669E+01    1
    0.148119812011718754E+01    0.991666823625564575E+00    0.456836466926336288E+04   -0.521468016505822607E-05    0.943958759307861328E-01   -0.113037628751308839E+05   -0.763926738392312288E+01    1
    0.155414798259735099E+01    0.932978324592113495E+00    0.499854111474752426E+04    0.344256853941698852E-03    0.595669746398925781E-01   -0.111684959491782229E+05   -0.763975566517305715E+01    1
    0.141737613677978525E+01    0.976818665862083435E+00    0.447566389042139053E+04    0.389787401113348157E-03    0.655159354209899902E-01   -0.110735927056288856E+05   -0.764024394642301008E+01    1
    0.138020222187042241E+01    0.954766206443309784E+00    0.466455987310409546E+04    0.202121435259356293E-03    0.330746352672576904E+00   -0.108276311662839144E+05   -0.764073222767305538E+01    1
    0.141918065547943106E+01    0.980866655707359314E+00    0.449096239542961121E+04    0.210043307713417933E-03    0.296477377414703369E+00   -0.108048255619832762E+05   -0.764122050892309090E+01    1
    0.848501276969909735E+00    0.208358362317085266E+00    0.448946303880214691E+04   -0.566670848985284330E-03    0.465204715728759766E-01   -0.107102098007703407E+05   -0.764170879017307225E+01    1
    0.154928109645843515E+01    0.923159435391426086E+00    0.450608413732051849E+04    0.570521973423553401E-03    0.913633704185485840E-01   -0.106417225446038792E+05   -0.764219707142301097E+01    1
    0.129837388992309566E+01    0.933168999850749969E+00    0.448979242032766342E+04   -0.643996399660720512E-03    0.482825040817260742E-01   -0.104424237054353725E+05   -0.764268535267297633E+01    1
    0.132233846187591553E+01    0.967045828700065613E+00    0.464672527939081192E+04   -0.782236288790990643E-03    0.159416735172271729E+00   -0.103900531659113694E+05   -0.764317363392297988E+01    1
    0.991721439361572310E+00    0.229593724012374878E+00    0.416996355521678925E+04   -0.666019813373148708E-04    0.502237081527709961E-01   -0.100647352689641812E+05   -0.764366191517297100E+01    1
    0.134258177280426017E+01    0.946487896144390106E+00    0.450956634092330933E+04    0.425603665958040704E-03    0.214741110801696777E+00   -0.100231385366077720E+05   -0.764415019642295945E+01    1
    0.130225465297698983E+01    0.988229192793369293E+00    0.473830139172077179E+04    0.100732832017440374E-02    0.341882526874542236E+00   -0.974590926970078181E+04   -0.764463847767300830E+01    1
    0.126658849716186528E+01    0.930563904345035553E+00    0.470687660568952560E+04   -0.104336854621715341E-03    0.283882021903991699E-01   -0.950930782177414039E+04   -0.764512675892301008E+01    1
    0.864807891845703169E+00    0.486800983548164368E+00    0.439938479268550873E+04   -0.425225654725102688E-03    0.579744577407836914E-02   -0.933962577736242565E+04   -0.764561504017302518E+01    1
